,Date,Low,High,Close,Open
1936,2012-11-06,721.9066,731.6534,730.0214,728.9788
1935,2012-11-05,725.5334,732.6054,729.9308,729.6134
1934,2012-11-02,728.2988,738.5444,732.4696,735.4616
1933,2012-11-01,715.4692,732.6054,731.7442,719.8212
1932,2012-10-31,723.8108,731.699,730.1122,729.8854
1931,2012-10-30,724.808,735.8696,728.1628,734.0564
1930,2012-10-29,728.616,738.227,735.507,728.616
1929,2012-10-26,718.416,731.7442,724.4454,728.9788
1928,2012-10-25,731.0188,742.3978,734.691,735.915
1927,2012-10-23,730.3388,738.9524,734.3736,738.9524
1926,2012-10-22,718.6424,739.7232,738.635,723.0398
1925,2012-10-19,724.7172,734.3736,728.2534,732.9228
1924,2012-10-18,722.632,739.859,735.2802,731.6082
1923,2012-10-17,727.256,740.6752,730.2482,740.2218
1922,2012-10-16,734.827,761.6196,737.3658,760.713
1921,2012-10-15,742.579,752.2808,746.3872,743.4858
1920,2012-10-12,739.6324,749.1074,742.4884,744.3926
1919,2012-10-11,733.5576,745.1178,743.0326,740.3124
1918,2012-10-10,731.9254,745.2994,739.9952,736.2322
1917,2012-10-09,737.3658,749.742,739.315,747.1126
1916,2012-10-08,740.0404,776.1266,742.307,776.1266
1915,2012-10-05,764.3398,780.116,777.396,776.308
1914,2012-10-04,769.825,778.3934,773.1798,770.7318
1913,2012-10-03,755.7714,772.9986,767.2864,756.4968
1912,2012-10-01,752.5526,763.8862,756.6782,762.345
1911,2012-09-28,756.4062,768.8732,758.6276,761.5744
1910,2012-09-27,748.0194,768.8732,752.734,766.153
1909,2012-09-26,755.8168,770.2332,765.337,760.713
1908,2012-09-25,753.0062,765.8812,761.4836,761.6196
1907,2012-09-24,755.182,777.124,758.2194,769.7798
1906,2012-09-21,754.3662,775.1292,770.596,754.3662
1905,2012-09-20,750.8752,768.8732,754.502,761.6196
1904,2012-09-18,772.1824,792.4016,775.4012,788.8204
1903,2012-09-17,769.3266,798.794,792.1298,769.3266
1902,2012-09-14,733.5122,765.8812,762.481,735.3256
1901,2012-09-13,719.9118,732.6054,723.7654,724.1734
1900,2012-09-12,715.5598,725.2614,723.0854,719.8212
1899,2012-09-11,710.3916,721.3626,716.6024,714.5624
1898,2012-09-10,715.4236,727.8002,717.3278,724.264
1897,2012-09-07,705.4048,721.7252,717.1918,705.4048
1896,2012-09-06,692.7564,701.8688,695.7486,696.9726
1895,2012-09-05,690.2632,706.7648,699.1032,700.9168
1894,2012-09-04,691.8044,707.2182,705.9036,692.8018
1893,2012-09-03,689.175,699.0126,692.938,698.1512
1892,2012-08-31,691.9858,710.7542,699.9194,710.3916
1891,2012-08-30,696.5194,712.613,708.9862,707.2182
1890,2012-08-29,707.6716,722.632,709.3942,716.2852
1889,2012-08-28,705.9036,720.184,716.3304,712.749
1888,2012-08-27,710.0742,721.7252,713.9278,711.525
1887,2012-08-24,705.9488,720.2746,709.1224,717.2372
1886,2012-08-23,714.1998,735.235,720.3198,734.0564
1885,2012-08-22,730.6108,739.7684,732.6508,732.6508
1884,2012-08-21,736.3684,746.7952,738.3632,738.9524
1883,2012-08-17,734.0564,747.974,739.0432,741.7632
1882,2012-08-16,724.4,744.3472,738.9978,727.1654
1881,2012-08-14,712.1144,727.256,724.2186,712.1144
1880,2012-08-13,707.173,716.2852,714.0184,707.5356
1879,2012-08-10,702.2314,715.7866,709.0768,704.5888
1878,2012-08-09,704.2262,721.9066,707.4904,715.0158
1877,2012-08-08,709.9384,724.7628,716.8746,711.7516
1876,2012-08-07,705.541,721.4534,710.573,712.6584
1875,2012-08-06,675.9828,715.2878,712.0236,675.9828
1874,2012-08-03,662.3372,678.204,673.58,667.324
1873,2012-08-02,667.732,677.6602,670.452,673.6254
1872,2012-08-01,670.044,680.7428,675.892,671.8572
1871,2012-07-31,654.0862,675.484,673.5346,663.4704
1870,2012-07-30,654.6302,663.3798,661.2036,654.6754
1869,2012-07-27,648.7822,657.6676,653.1796,649.326
1868,2012-07-26,641.3018,654.5396,644.0218,653.8596
1867,2012-07-25,646.0166,654.8568,651.638,654.6302
1866,2012-07-24,651.1394,658.529,656.9422,651.3208
1865,2012-07-23,646.606,657.3504,651.6834,647.1048
1864,2012-07-20,650.5048,660.841,655.2196,656.9876
1863,2012-07-19,651.0034,661.1584,659.8436,653.5874
1862,2012-07-18,646.1074,654.4942,648.6006,652.7716
1861,2012-07-17,650.3686,659.9342,652.0462,657.3504
1860,2012-07-16,648.7368,656.7156,653.0888,651.9102
1859,2012-07-13,648.2834,658.6196,651.6834,653.0436
1858,2012-07-12,650.5048,661.4304,653.9048,655.1742
1857,2012-07-11,654.7662,668.2758,657.9848,666.4172
1856,2012-07-10,660.161,672.4014,670.4972,662.609
1855,2012-07-09,658.3478,665.1932,663.7424,660.0704
1854,2012-07-06,661.5664,670.044,665.7826,670.044
1853,2012-07-05,663.5158,672.9454,669.5906,667.2332
1852,2012-07-04,661.0224,670.9506,665.5558,670.044
1851,2012-07-03,663.0624,673.58,667.324,671.6308
1850,2012-07-02,662.4278,671.812,668.6386,667.4146
1849,2012-06-29,657.3504,671.676,668.6386,657.3504
1848,2012-06-28,649.7342,659.7984,652.2274,655.5368
1847,2012-06-27,650.9128,660.6142,655.4462,658.257
1846,2012-06-26,647.83,657.8942,656.2168,650.4142
1845,2012-06-25,645.8354,655.4462,649.3714,648.2834
1844,2012-06-22,638.2644,648.2834,644.7018,647.3766
1843,2012-06-21,644.7018,666.3718,651.5474,666.3718
1842,2012-06-20,664.7398,673.2172,668.7746,668.2758
1841,2012-06-19,650.0968,669.9532,668.4572,650.9128
1840,2012-06-18,646.4248,666.0092,651.638,661.8836
1839,2012-06-15,651.0942,661.3398,658.801,651.8194
1838,2012-06-14,644.4754,653.678,648.7822,649.19
1837,2012-06-13,646.3792,656.6702,649.6434,655.8996
1836,2012-06-12,647.3766,658.0756,655.1742,648.918
1835,2012-06-11,651.0034,667.7772,654.1768,664.6038
1834,2012-06-08,646.198,663.6518,661.3398,651.9102
1833,2012-06-07,649.4168,663.6064,653.4516,653.0436
1832,2012-06-06,633.2324,648.2834,647.4674,640.8486
1831,2012-06-05,630.1496,639.7606,636.723,631.6002
1830,2012-06-04,610.6558,631.283,628.0188,614.5546
1829,2012-06-01,614.7358,643.206,619.904,641.4832
1828,2012-05-31,619.088,653.2248,640.1232,633.4136
1827,2012-05-30,631.0108,642.7526,640.3044,636.1792
1826,2012-05-29,633.0962,643.2966,636.2698,638.5818
1825,2012-05-28,627.792,637.2218,635.7712,631.4188
1824,2012-05-25,624.0746,631.6002,627.4294,631.4188
1823,2012-05-24,623.3494,634.683,631.4644,627.4294
1822,2012-05-23,616.8666,625.5256,623.0774,623.3494
1821,2012-05-22,624.0294,638.2644,626.7042,638.1286
1820,2012-05-21,621.9894,634.683,630.603,624.7094
1819,2012-05-18,613.1038,631.283,624.392,614.7358
1818,2012-05-17,614.7358,625.072,621.1734,618.1814
1817,2012-05-16,610.701,619.0426,613.1038,612.0158
1816,2012-05-15,611.109,623.712,617.6372,616.3678
1815,2012-05-14,614.7358,636.9044,617.592,635.9524
1814,2012-05-11,624.5282,637.7658,632.235,628.3362
1813,2012-05-10,627.475,641.7552,629.8324,632.5976
1812,2012-05-09,626.7494,642.2992,630.2402,637.403
1811,2012-05-08,608.389,652.4542,642.526,652.4542
1810,2012-05-07,639.4886,654.6302,648.5554,650.0968
1809,2012-05-04,654.721,670.86,658.6648,663.5158
1808,2012-05-03,666.5078,674.4866,669.9078,671.8572
1807,2012-05-02,671.0866,680.8334,673.9882,679.1108
1806,2012-04-30,669.636,678.204,675.6654,670.044
1805,2012-04-27,668.2304,676.1188,672.8546,674.5772
1804,2012-04-26,665.7372,679.7908,675.892,669.4998
1803,2012-04-25,660.0704,673.58,667.6412,667.324
1802,2012-04-24,656.489,670.9506,666.1452,668.2758
1801,2012-04-23,657.3504,675.8468,667.4146,658.801
1800,2012-04-20,660.433,670.044,663.1984,670.044
1799,2012-04-19,670.044,683.599,672.5372,681.015
1798,2012-04-18,673.9428,686.2738,679.4282,680.4708
1797,2012-04-17,671.6308,682.4656,676.7534,678.1134
1796,2012-04-16,667.4598,682.5108,678.4762,676.8894
1795,2012-04-13,670.044,690.3084,681.1508,676.3908
1794,2012-04-12,665.4198,675.8468,673.58,666.4172
1793,2012-04-11,660.4784,670.044,664.5132,669.1372
1792,2012-04-10,669.4092,676.7534,673.6708,674.5772
1791,2012-04-09,665.601,678.0228,673.308,671.7666
1790,2012-04-04,674.6228,686.6364,677.3882,676.844
1789,2012-04-03,675.212,691.2606,682.239,675.212
1788,2012-04-02,670.18,680.4708,671.676,680.0176
1787,2012-03-30,659.1636,680.7428,678.4308,661.8836
1786,2012-03-29,652.2728,661.4304,657.2142,653.7236
1785,2012-03-28,653.8142,667.052,658.2116,661.9744
1784,2012-03-27,657.5316,670.6786,662.5184,669.0466
1783,2012-03-26,660.0704,675.3934,661.7024,675.3934
1782,2012-03-23,666.644,679.1108,674.5772,673.6708
1781,2012-03-22,665.5104,699.466,667.7772,694.5246
1780,2012-03-21,684.6416,701.0526,696.6552,689.0844
1779,2012-03-20,680.4708,694.8874,689.447,687.0444
1778,2012-03-19,681.4228,709.0316,684.4602,707.2182
1777,2012-03-16,695.4312,723.448,699.9194,708.1248
1776,2012-03-15,720.0934,744.3472,723.584,738.9978
1775,2012-03-14,731.1096,752.054,738.3176,749.9232
1774,2012-03-13,728.0722,743.6218,742.2618,728.9788
1773,2012-03-12,708.1248,727.8908,722.5866,715.8318
1772,2012-03-09,696.8366,706.9462,701.4154,702.5942
1771,2012-03-07,681.1056,705.2236,690.3992,703.2742
1770,2012-03-06,701.1434,733.5122,704.0448,720.5466
1769,2012-03-05,720.4106,738.9524,723.448,738.9524
1768,2012-03-02,730.4296,741.627,738.3632,738.9524
1767,2012-03-01,726.4402,740.7204,734.7364,736.867
1766,2012-02-29,729.6134,748.8352,742.2618,730.7016
1765,2012-02-28,714.4718,725.2614,721.7706,716.9198
1764,2012-02-27,694.298,748.6994,708.3062,744.3926
1763,2012-02-24,739.0432,762.5262,743.8032,756.8142
1762,2012-02-23,751.6462,768.7824,759.8968,756.1794
1761,2012-02-22,752.8246,775.8548,755.4542,769.6892
1760,2012-02-21,739.0432,767.785,763.2518,741.5818
1759,2012-02-17,734.3736,748.7446,741.5818,747.1126
1758,2012-02-16,729.976,752.598,736.3684,752.462
1757,2012-02-15,755.6356,775.22,758.0382,774.676
1756,2012-02-14,764.521,774.7666,769.0092,767.9664
1755,2012-02-13,762.8436,777.7586,769.0092,764.1582
1754,2012-02-10,759.8062,778.756,763.5692,772.4092
1753,2012-02-09,764.3398,779.4814,773.0892,776.9428
1752,2012-02-08,766.153,783.7882,777.9854,768.8732
1751,2012-02-07,757.0408,772.8626,765.9264,762.5262
1750,2012-02-06,747.1126,769.7798,755.0462,764.3398
1749,2012-02-03,739.451,761.0756,759.5796,754.3662
1748,2012-02-02,747.1126,763.7504,751.2834,758.4462
1747,2012-02-01,739.2244,755.2728,752.8246,743.0326
1746,2012-01-31,727.1654,742.0352,739.3604,728.2534
1745,2012-01-30,719.1866,742.3978,721.2266,739.587
1744,2012-01-27,722.2692,748.0194,741.3096,722.2692
1743,2012-01-25,709.9384,720.6372,716.3758,716.1944
1742,2012-01-24,699.058,717.9172,710.0742,700.4634
1741,2012-01-23,685.4576,707.0368,699.058,686.047
1740,2012-01-20,700.5088,724.4454,719.3224,716.8292
1739,2012-01-19,709.349,721.3626,711.8878,715.3784
1738,2012-01-18,687.9058,713.3836,704.4074,691.0338
1737,2012-01-17,649.6434,673.1266,671.2678,650.006
1736,2012-01-16,644.6566,661.8836,646.8328,661.8836
1735,2012-01-13,660.3878,680.5614,663.7424,674.4866
1734,2012-01-12,664.7398,683.1908,668.7292,676.3908
1733,2012-01-11,663.0624,681.7402,678.5214,669.6814
1732,2012-01-10,645.5634,669.1372,666.5532,645.5634
1731,2012-01-09,637.9018,647.286,640.9844,646.2886
1730,2012-01-06,631.5096,656.081,650.006,632.8696
1729,2012-01-05,630.3762,657.2142,634.003,648.646
1728,2012-01-04,646.9234,662.6998,649.19,659.9796
1727,2012-01-03,644.2938,658.1662,656.1716,645.5634
1726,2012-01-02,623.3946,643.2966,640.9844,632.7788
1725,2011-12-30,625.6162,653.7236,628.2456,646.47
1724,2011-12-29,642.8432,670.4066,646.3792,665.4198
1723,2011-12-28,666.4626,688.1776,669.636,681.287
1722,2011-12-27,675.9828,697.0632,682.9644,693.7086
1721,2011-12-26,675.8014,693.1644,689.9458,680.0176
1720,2011-12-23,673.2626,697.6074,676.7988,688.1776
1719,2011-12-22,665.1932,688.9032,684.3244,672.8094
1718,2011-12-21,655.0836,683.6444,677.524,660.977
1717,2011-12-20,642.9792,672.084,646.9686,670.9506
1716,2011-12-19,648.646,670.7692,667.1878,652.7262
1715,2011-12-16,651.9102,690.2178,655.5368,681.4682
1714,2011-12-15,656.3076,682.6922,678.8388,663.969
1713,2011-12-14,665.5104,683.5536,672.492,669.0466
1712,2011-12-13,653.7236,675.9376,673.308,655.0836
1711,2011-12-12,656.6702,692.4392,659.9796,690.0818
1710,2011-12-09,682.2844,697.8794,684.959,697.8794
1709,2011-12-08,700.8714,731.9708,706.493,727.9814
1708,2011-12-07,728.6614,742.579,733.6936,732.0162
1707,2011-12-05,723.992,736.2322,732.0162,732.2882
1706,2011-12-02,713.1118,737.0484,735.1442,723.5386
1705,2011-12-01,720.9546,734.419,723.992,724.0372
1704,2011-11-30,683.4176,710.845,706.13,686.0018
1703,2011-11-29,689.0844,709.7568,693.618,709.7568
1702,2011-11-28,691.8044,711.7516,709.9384,692.7112
1701,2011-11-25,681.0602,699.058,683.6444,697.1538
1700,2011-11-24,684.5508,705.4048,701.9594,702.6848
1699,2011-11-23,684.823,715.3784,701.5514,715.3784
1698,2011-11-22,713.2024,729.2508,720.864,713.2024
1697,2011-11-21,709.1224,726.168,713.429,726.168
1696,2011-11-18,714.5172,736.2322,732.6508,725.3974
1695,2011-11-17,731.9254,769.5078,735.0082,766.153
1694,2011-11-16,760.1688,780.0254,769.7344,780.0254
1693,2011-11-15,778.1214,796.0738,782.2016,789.727
1692,2011-11-14,791.5404,812.349,793.4898,806.5462
1691,2011-11-11,771.4118,803.3274,801.3778,778.756
1690,2011-11-09,780.5694,809.2208,783.879,807.0448
1689,2011-11-08,787.5056,801.9672,799.5646,797.8872
1688,2011-11-04,792.2658,817.8344,797.5246,817.0184
1687,2011-11-03,782.6096,805.1408,802.0582,787.4148
1686,2011-11-02,774.8118,798.7032,790.1352,775.22
1685,2011-11-01,777.4866,796.482,780.2522,787.9136
1684,2011-10-31,792.4924,814.7518,795.8472,814.7518
1683,2011-10-28,801.65,815.9302,814.2076,813.3008
1682,2011-10-25,763.705,797.2526,793.3538,773.4066
1681,2011-10-24,763.5692,774.404,767.2864,768.7824
1680,2011-10-21,753.9582,769.6892,757.4488,760.713
1679,2011-10-20,745.4352,762.5718,760.1688,755.7262
1678,2011-10-19,747.5658,765.7904,763.705,747.9286
1677,2011-10-18,736.7764,749.6058,743.4858,748.0194
1676,2011-10-17,752.7794,788.8204,755.4542,787.9136
1675,2011-10-14,763.0704,788.8204,785.919,763.0704
1674,2011-10-13,763.433,777.0334,767.8304,770.6866
1673,2011-10-12,748.0194,772.0012,770.2332,751.6462
1672,2011-10-11,743.5764,762.5718,748.79,757.993
1671,2011-10-10,728.2988,752.3714,750.6488,728.2988
1670,2011-10-07,712.6584,729.6134,726.6666,712.6584
1669,2011-10-05,690.5806,705.4048,695.658,701.6874
1668,2011-10-04,694.978,716.2852,700.3274,712.1144
1667,2011-10-03,711.2984,725.352,714.653,720.2746
1666,2011-09-30,718.6424,746.0246,732.8776,726.3494
1665,2011-09-29,711.2984,736.2776,732.6964,718.0986
1664,2011-09-28,715.061,738.0458,722.632,738.0458
1663,2011-09-27,698.9674,725.7146,723.4028,701.5062
1662,2011-09-26,678.6576,700.3274,688.359,698.6048
1661,2011-09-23,693.618,718.0986,698.8312,701.098
1660,2011-09-22,707.2182,750.7394,713.0662,747.974
1659,2011-09-21,754.9556,771.548,759.8968,769.9612
1658,2011-09-20,739.9496,774.1318,772.0466,744.619
1657,2011-09-19,739.7684,752.0994,744.2564,744.3926
1656,2011-09-16,745.3446,770.0518,750.2406,768.2838
1655,2011-09-15,737.6376,759.8062,757.222,754.8194
1654,2011-09-14,729.4322,751.374,748.2914,738.4538
1653,2011-09-13,722.9946,747.2032,735.1442,735.8696
1652,2011-09-12,721.816,746.0246,730.656,736.7764
1651,2011-09-09,746.7046,778.3028,748.11,772.0466
1650,2011-09-08,738.0458,778.8468,773.86,755.3182
1649,2011-09-07,746.2058,763.2518,754.094,748.0194
1648,2011-09-06,704.7248,748.4726,744.2564,711.661
1647,2011-09-05,710.0742,724.4454,715.2878,721.6346
1646,2011-09-02,711.7516,736.1416,730.2482,721.3172
1645,2011-08-30,692.6658,719.9118,708.5782,692.6658
1644,2011-08-29,660.0704,689.0844,683.6896,661.8836
1643,2011-08-26,646.9686,685.1856,652.3634,682.647
1642,2011-08-25,681.015,696.7912,683.9164,691.4418
1641,2011-08-24,685.911,698.0154,689.9458,693.618
1640,2011-08-23,678.0682,699.738,694.1164,689.9912
1639,2011-08-22,657.8942,688.1776,685.6844,662.9716
1638,2011-08-19,654.2674,670.044,662.9716,662.7904
1637,2011-08-18,666.9158,688.8124,670.9052,685.911
1636,2011-08-17,680.9244,702.0048,684.3696,690.807
1635,2011-08-16,684.5508,699.7832,688.1776,690.7164
1634,2011-08-12,687.2712,708.669,689.8098,708.669
1633,2011-08-11,694.6152,711.4798,701.2342,694.6152
1632,2011-08-10,693.618,716.2852,699.058,713.0662
1631,2011-08-09,683.735,706.0394,693.9806,689.039
1630,2011-08-08,695.4766,722.4506,707.7622,702.6848
1629,2011-08-05,705.9036,725.3066,717.7812,725.3066
1628,2011-08-04,734.6456,754.0488,736.6858,752.0088
1627,2011-08-03,746.6594,757.993,748.1552,750.694
1626,2011-08-02,741.8084,766.153,757.1768,752.3714
1625,2011-08-01,746.0246,759.7608,753.3688,758.8994
1624,2011-07-29,747.1126,768.5558,750.4674,760.7582
1623,2011-07-28,755.8168,775.22,759.2168,775.22
1622,2011-07-27,779.436,794.0338,780.388,794.0338
1621,2011-07-26,787.7322,806.8634,789.863,805.594
1620,2011-07-25,797.8872,809.6288,799.8366,809.5834
1619,2011-07-22,782.6096,794.6232,792.0844,785.7376
1618,2011-07-21,777.6228,794.5778,780.4334,794.2604
1617,2011-07-20,787.959,804.1434,793.6258,803.4182
1616,2011-07-19,784.6042,798.6126,797.1166,784.6042
1615,2011-07-18,784.3322,793.0816,786.191,791.4498
1614,2011-07-15,783.8336,793.8072,791.8124,786.0096
1613,2011-07-14,778.8922,796.0738,786.0096,782.5642
1612,2011-07-13,771.6838,786.6896,783.879,774.0412
1611,2011-07-12,766.2892,777.26,769.3266,768.6918
1610,2011-07-11,768.3744,779.3908,773.588,775.22
1609,2011-07-08,772.5906,792.4472,774.676,789.9084
1608,2011-07-07,775.22,793.3538,789.1378,778.756
1607,2011-07-06,762.5262,778.484,773.0892,769.0092
1606,2011-07-05,765.337,788.8204,767.1956,787.279
1605,2011-07-04,783.8336,796.9804,787.143,792.4016
1604,2011-07-01,777.94,821.4612,781.7028,816.0212
1603,2011-06-30,804.37,815.9756,813.845,806.8634
1602,2011-06-29,790.2258,804.642,802.6926,792.991
1601,2011-06-28,781.7934,795.9832,789.319,795.8926
1600,2011-06-27,781.5668,797.8872,790.1804,784.2868
1599,2011-06-24,775.628,797.2526,789.183,792.719
1598,2011-06-23,766.4704,791.3136,789.4096,766.4704
1597,2011-06-22,756.2702,777.94,767.1504,775.1292
1596,2011-06-21,759.8516,774.8574,769.3266,761.4836
1595,2011-06-20,751.6462,792.9004,756.7236,792.9004
1594,2011-06-17,784.5136,810.5808,787.3696,810.5808
1593,2011-06-16,802.5114,816.0212,805.1408,816.0212
1592,2011-06-15,815.1144,832.9308,816.7012,826.0854
1591,2011-06-14,826.9466,844.4458,828.3068,842.1336
1590,2011-06-13,835.3336,854.918,840.1842,854.918
1589,2011-06-10,845.0352,867.7024,855.9154,865.889
1588,2011-06-09,858.1822,868.4276,865.0728,858.1822
1587,2011-06-08,855.598,865.889,858.9528,864.529
1586,2011-06-07,847.7552,868.337,866.977,847.7552
1585,2011-06-06,842.2698,852.2434,850.566,845.9418
1584,2011-06-03,845.7604,877.5852,848.7978,870.4224
1583,2011-06-02,849.5686,865.4356,863.0328,852.2886
1582,2011-06-01,855.734,868.609,858.4088,861.809
1581,2011-05-31,849.4326,865.617,862.9422,852.2886
1580,2011-05-30,848.0272,864.0756,852.0166,858.6354
1579,2011-05-27,847.7552,863.7128,858.0008,847.7552
1578,2011-05-26,826.72,848.5712,846.1684,829.168
1577,2011-05-25,818.3332,828.7148,822.1864,828.352
1576,2011-05-24,823.2744,835.0162,829.848,825.088
1575,2011-05-23,819.4664,835.0616,823.2744,834.0188
1574,2011-05-20,825.5412,838.6884,835.4242,830.5734
1573,2011-05-19,820.5544,835.4242,829.5306,821.7786
1572,2011-05-18,815.3412,837.6004,817.653,836.3762
1571,2011-05-17,833.0216,859.0434,834.5174,856.5502
1570,2011-05-16,854.1928,862.9876,856.1874,862.9876
1569,2011-05-13,850.6112,872.1906,860.1314,856.8222
1568,2011-05-12,853.83,865.7984,856.686,863.6222
1567,2011-05-11,855.9608,868.609,865.617,865.889
1566,2011-05-10,859.0888,873.6412,862.7156,871.329
1565,2011-05-09,862.6248,875.5,868.9264,869.9238
1564,2011-05-06,861.4462,869.969,866.2516,865.889
1563,2011-05-05,855.462,873.5506,860.9022,858.3634
1562,2011-05-04,852.2886,866.8864,858.6354,856.9128
1561,2011-05-03,853.83,877.2226,855.8702,874.8652
1560,2011-05-02,871.4652,894.903,874.6838,891.911
1559,2011-04-29,881.4388,893.0898,890.3242,884.0226
1558,2011-04-28,880.9854,900.3432,882.98,900.3432
1557,2011-04-27,888.6924,913.9436,893.2256,912.1302
1556,2011-04-26,904.922,914.8502,907.37,913.9436
1555,2011-04-25,912.5836,926.0478,914.941,919.837
1554,2011-04-21,933.0746,946.5844,942.9124,935.704
1553,2011-04-20,913.1276,932.712,929.992,920.2904
1552,2011-04-19,905.7834,922.9198,916.981,912.0396
1551,2011-04-18,912.4474,946.1312,915.8928,924.8238
1550,2011-04-15,912.2208,927.544,923.3732,925.7304
1549,2011-04-13,904.8766,927.9972,926.3652,907.778
1548,2011-04-11,906.69,924.8238,913.1728,923.3732
1547,2011-04-08,925.5038,951.6166,928.6772,943.8644
1546,2011-04-07,938.4242,950.0298,943.0936,947.4912
1545,2011-04-06,942.9576,955.3792,946.4484,946.5844
1544,2011-04-05,942.5044,959.0514,947.4458,952.0244
1543,2011-04-04,933.0294,955.47,951.8886,941.235
1542,2011-04-01,927.4984,966.1236,938.6962,951.0724
1541,2011-03-31,938.3334,954.2912,950.0298,939.0136
1540,2011-03-30,928.4506,940.0562,936.5202,929.4478
1539,2011-03-29,923.9626,935.2508,927.2266,925.7304
1538,2011-03-28,916.6636,940.147,927.9066,931.216
1537,2011-03-25,916.1196,932.984,930.3094,922.1038
1536,2011-03-24,909.9542,926.0932,915.8476,919.837
1535,2011-03-23,902.6098,920.2904,918.1596,905.9192
1534,2011-03-22,899.5272,910.9968,906.2366,901.0232
